src,slice_num,img_slice,mask_slice,mask_mean_0,mask_mean_1,mask_mean_2,img_mean,lng,lat,partition
9,052,og_dataset/splits/test/slice_9_img_052.npy,og_dataset/splits/test/slice_9_mask_052.npy,0.16294479370117188,0.15841293334960938,0.0045318603515625,372.97784423828125,585569.6017699115,3619072.5329646957,test
9,053,og_dataset/splits/train/slice_9_img_053.npy,og_dataset/splits/train/slice_9_mask_053.npy,0.320343017578125,0.2770843505859375,0.0432586669921875,414.3674621582031,600751.5486725664,3619072.5329646957,train
9,054,og_dataset/splits/train/slice_9_img_054.npy,og_dataset/splits/train/slice_9_mask_054.npy,0.4906730651855469,0.4026374816894531,0.08803558349609375,464.0858154296875,615933.4955752213,3619072.5329646957,train
9,055,og_dataset/splits/train/slice_9_img_055.npy,og_dataset/splits/train/slice_9_mask_055.npy,0.3068046569824219,0.224365234375,0.08243942260742188,426.2964172363281,631115.4424778761,3619072.5329646957,train
9,062,og_dataset/splits/test/slice_9_img_062.npy,og_dataset/splits/test/slice_9_mask_062.npy,0.0,0.0,0.0,253.27418518066406,509659.86725663714,3634254.685240323,test
9,068,og_dataset/splits/train/slice_9_img_068.npy,og_dataset/splits/train/slice_9_mask_068.npy,0.3044281005859375,0.21924209594726562,0.08518600463867188,390.7975769042969,600751.5486725664,3634254.685240323,train
9,069,og_dataset/splits/train/slice_9_img_069.npy,og_dataset/splits/train/slice_9_mask_069.npy,0.2210540771484375,0.18373870849609375,0.03731536865234375,404.89239501953125,615933.4955752213,3634254.685240323,train
9,070,og_dataset/splits/train/slice_9_img_070.npy,og_dataset/splits/train/slice_9_mask_070.npy,0.27256011962890625,0.2585945129394531,0.013965606689453125,419.9989318847656,631115.4424778761,3634254.685240323,train
9,071,og_dataset/splits/dev/slice_9_img_071.npy,og_dataset/splits/dev/slice_9_mask_071.npy,0.41851806640625,0.4015617370605469,0.016956329345703125,463.3011474609375,646297.3893805309,3634254.685240323,dev
9,072,og_dataset/splits/train/slice_9_img_072.npy,og_dataset/splits/train/slice_9_mask_072.npy,0.107330322265625,0.10697555541992188,0.000354766845703125,405.8771057128906,661479.3362831859,3634254.685240323,train
9,077,og_dataset/splits/train/slice_9_img_077.npy,og_dataset/splits/train/slice_9_mask_077.npy,0.0,0.0,0.0,260.77685546875,509659.86725663714,3649436.8375159507,train
9,081,og_dataset/splits/dev/slice_9_img_081.npy,og_dataset/splits/dev/slice_9_mask_081.npy,0.0,0.0,0.0,216.9519805908203,570387.6548672566,3649436.8375159507,dev
9,083,og_dataset/splits/test/slice_9_img_083.npy,og_dataset/splits/test/slice_9_mask_083.npy,0.12005233764648438,0.11204147338867188,0.0080108642578125,314.39495849609375,600751.5486725664,3649436.8375159507,test
9,085,og_dataset/splits/test/slice_9_img_085.npy,og_dataset/splits/test/slice_9_mask_085.npy,0.10826492309570312,0.09722900390625,0.011035919189453125,362.3043518066406,631115.4424778761,3649436.8375159507,test
9,086,og_dataset/splits/test/slice_9_img_086.npy,og_dataset/splits/test/slice_9_mask_086.npy,0.4497184753417969,0.414642333984375,0.035076141357421875,448.6526184082031,646297.3893805309,3649436.8375159507,test
9,087,og_dataset/splits/train/slice_9_img_087.npy,og_dataset/splits/train/slice_9_mask_087.npy,0.3894195556640625,0.3759918212890625,0.013427734375,464.25201416015625,661479.3362831859,3649436.8375159507,train
9,095,og_dataset/splits/train/slice_9_img_095.npy,og_dataset/splits/train/slice_9_mask_095.npy,0.0,0.0,0.0,262.16229248046875,555205.7079646018,3664618.989791578,train
9,096,og_dataset/splits/train/slice_9_img_096.npy,og_dataset/splits/train/slice_9_mask_096.npy,0.0,0.0,0.0,232.86634826660156,570387.6548672566,3664618.989791578,train
9,100,og_dataset/splits/train/slice_9_img_100.npy,og_dataset/splits/train/slice_9_mask_100.npy,0.11501312255859375,0.11084747314453125,0.0041656494140625,384.36163330078125,631115.4424778761,3664618.989791578,train
9,101,og_dataset/splits/train/slice_9_img_101.npy,og_dataset/splits/train/slice_9_mask_101.npy,0.20050430297851562,0.166259765625,0.034244537353515625,407.2977294921875,646297.3893805309,3664618.989791578,train
9,102,og_dataset/splits/train/slice_9_img_102.npy,og_dataset/splits/train/slice_9_mask_102.npy,0.491058349609375,0.4368553161621094,0.054203033447265625,463.3172912597656,661479.3362831859,3664618.989791578,train
9,103,og_dataset/splits/train/slice_9_img_103.npy,og_dataset/splits/train/slice_9_mask_103.npy,0.21559524536132812,0.208099365234375,0.007495880126953125,446.7415466308594,676661.2831858407,3664618.989791578,train
9,109,og_dataset/splits/dev/slice_9_img_109.npy,og_dataset/splits/dev/slice_9_mask_109.npy,0.0,0.0,0.0,199.7122039794922,540023.7610619469,3679801.1420672056,dev
9,116,og_dataset/splits/train/slice_9_img_116.npy,og_dataset/splits/train/slice_9_mask_116.npy,0.14182281494140625,0.13575363159179688,0.006069183349609375,399.0658874511719,646297.3893805309,3679801.1420672056,train
9,117,og_dataset/splits/train/slice_9_img_117.npy,og_dataset/splits/train/slice_9_mask_117.npy,0.24814224243164062,0.1922454833984375,0.055896759033203125,425.5221252441406,661479.3362831859,3679801.1420672056,train
9,118,og_dataset/splits/train/slice_9_img_118.npy,og_dataset/splits/train/slice_9_mask_118.npy,0.42330169677734375,0.392364501953125,0.03093719482421875,462.9015808105469,676661.2831858407,3679801.1420672056,train
9,127,og_dataset/splits/train/slice_9_img_127.npy,og_dataset/splits/train/slice_9_mask_127.npy,0.0,0.0,0.0,253.95449829101562,585569.6017699115,3694983.2943428326,train
9,132,og_dataset/splits/test/slice_9_img_132.npy,og_dataset/splits/test/slice_9_mask_132.npy,0.19137191772460938,0.16928863525390625,0.022083282470703125,423.3209533691406,661479.3362831859,3694983.2943428326,test
9,135,og_dataset/splits/train/slice_9_img_135.npy,og_dataset/splits/train/slice_9_mask_135.npy,0.0,0.0,0.0,54.693626403808594,479295.9734513274,3710165.44661846,train
9,137,og_dataset/splits/train/slice_9_img_137.npy,og_dataset/splits/train/slice_9_mask_137.npy,0.0,0.0,0.0,129.9165496826172,509659.86725663714,3710165.44661846,train
9,142,og_dataset/splits/test/slice_9_img_142.npy,og_dataset/splits/test/slice_9_mask_142.npy,0.0,0.0,0.0,263.0475769042969,585569.6017699115,3710165.44661846,test
9,144,og_dataset/splits/train/slice_9_img_144.npy,og_dataset/splits/train/slice_9_mask_144.npy,0.0,0.0,0.0,252.6295928955078,615933.4955752213,3710165.44661846,train
9,150,og_dataset/splits/train/slice_9_img_150.npy,og_dataset/splits/train/slice_9_mask_150.npy,0.0,0.0,0.0,67.61693572998047,479295.9734513274,3725347.5988940876,train
9,153,og_dataset/splits/train/slice_9_img_153.npy,og_dataset/splits/train/slice_9_mask_153.npy,0.0,0.0,0.0,145.27215576171875,524841.814159292,3725347.5988940876,train
9,158,og_dataset/splits/train/slice_9_img_158.npy,og_dataset/splits/train/slice_9_mask_158.npy,0.0,0.0,0.0,184.67469787597656,600751.5486725664,3725347.5988940876,train
9,174,og_dataset/splits/test/slice_9_img_174.npy,og_dataset/splits/test/slice_9_mask_174.npy,0.0,0.0,0.0,219.2958221435547,615933.4955752213,3740529.751169715,test
9,177,og_dataset/splits/train/slice_9_img_177.npy,og_dataset/splits/train/slice_9_mask_177.npy,0.14757919311523438,0.10853195190429688,0.0390472412109375,379.4899597167969,661479.3362831859,3740529.751169715,train
9,181,og_dataset/splits/test/slice_9_img_181.npy,og_dataset/splits/test/slice_9_mask_181.npy,0.0,0.0,0.0,26.877710342407227,494477.9203539823,3755711.9034453426,test
9,186,og_dataset/splits/train/slice_9_img_186.npy,og_dataset/splits/train/slice_9_mask_186.npy,0.0,0.0,0.0,112.78031158447266,570387.6548672566,3755711.9034453426,train
10,016,og_dataset/splits/train/slice_10_img_016.npy,og_dataset/splits/train/slice_10_mask_016.npy,0.0,0.0,0.0,38.24934387207031,184787.84518305634,4065168.1320495186,train
10,046,og_dataset/splits/train/slice_10_img_046.npy,og_dataset/splits/train/slice_10_mask_046.npy,0.0,0.0,0.0,37.04606246948242,184787.84518305634,4095532.3081155433,train
10,077,og_dataset/splits/train/slice_10_img_077.npy,og_dataset/splits/train/slice_10_mask_077.npy,0.0,0.0,0.0,31.006406784057617,199969.74197176058,4125896.484181568,train
10,116,og_dataset/splits/train/slice_10_img_116.npy,og_dataset/splits/train/slice_10_mask_116.npy,0.0,0.0,0.0,49.585941314697266,336606.8130700987,4156260.660247593,train
10,133,og_dataset/splits/train/slice_10_img_133.npy,og_dataset/splits/train/slice_10_mask_133.npy,0.10410690307617188,0.10305404663085938,0.0010528564453125,477.92498779296875,366970.6066475072,4171442.7482806053,train
10,146,og_dataset/splits/train/slice_10_img_146.npy,og_dataset/splits/train/slice_10_mask_146.npy,0.24889755249023438,0.24480438232421875,0.004093170166015625,499.0562438964844,336606.8130700987,4186624.836313618,train
10,147,og_dataset/splits/train/slice_10_img_147.npy,og_dataset/splits/train/slice_10_mask_147.npy,0.37877655029296875,0.3770751953125,0.00170135498046875,513.134521484375,351788.70985880296,4186624.836313618,train
10,148,og_dataset/splits/dev/slice_10_img_148.npy,og_dataset/splits/dev/slice_10_mask_148.npy,0.14221572875976562,0.13354873657226562,0.0086669921875,431.64459228515625,366970.6066475072,4186624.836313618,dev
10,158,og_dataset/splits/train/slice_10_img_158.npy,og_dataset/splits/train/slice_10_mask_158.npy,0.0,0.0,0.0,231.8867950439453,291061.122703986,4201806.9243466295,train
10,161,og_dataset/splits/train/slice_10_img_161.npy,og_dataset/splits/train/slice_10_mask_161.npy,0.28403472900390625,0.2802162170410156,0.003818511962890625,485.7940673828125,336606.8130700987,4201806.9243466295,train
10,172,og_dataset/splits/dev/slice_10_img_172.npy,og_dataset/splits/dev/slice_10_mask_172.npy,0.25470733642578125,0.2288360595703125,0.02587127685546875,487.4753112792969,275879.2259152818,4216989.012379643,dev
10,173,og_dataset/splits/dev/slice_10_img_173.npy,og_dataset/splits/dev/slice_10_mask_173.npy,0.3122291564941406,0.2717704772949219,0.04045867919921875,482.7082214355469,291061.122703986,4216989.012379643,dev
10,174,og_dataset/splits/test/slice_10_img_174.npy,og_dataset/splits/test/slice_10_mask_174.npy,0.2855072021484375,0.282623291015625,0.0028839111328125,473.31298828125,306243.0194926902,4216989.012379643,test
10,175,og_dataset/splits/test/slice_10_img_175.npy,og_dataset/splits/test/slice_10_mask_175.npy,0.20388412475585938,0.1821441650390625,0.021739959716796875,452.4720764160156,321424.9162813944,4216989.012379643,test
10,176,og_dataset/splits/train/slice_10_img_176.npy,og_dataset/splits/train/slice_10_mask_176.npy,0.14489364624023438,0.14050674438476562,0.00438690185546875,463.5416564941406,336606.8130700987,4216989.012379643,train
10,180,og_dataset/splits/train/slice_10_img_180.npy,og_dataset/splits/train/slice_10_mask_180.npy,0.0,0.0,0.0,286.6161804199219,169605.9483943521,4232171.100412655,train
10,185,og_dataset/splits/train/slice_10_img_185.npy,og_dataset/splits/train/slice_10_mask_185.npy,0.15442276000976562,0.13228225708007812,0.0221405029296875,455.1159973144531,245515.4323378733,4232171.100412655,train
10,186,og_dataset/splits/train/slice_10_img_186.npy,og_dataset/splits/train/slice_10_mask_186.npy,0.4219322204589844,0.38277435302734375,0.039157867431640625,497.6885986328125,260697.32912657753,4232171.100412655,train
10,187,og_dataset/splits/test/slice_10_img_187.npy,og_dataset/splits/test/slice_10_mask_187.npy,0.3813819885253906,0.35809326171875,0.023288726806640625,503.84637451171875,275879.2259152818,4232171.100412655,test
10,188,og_dataset/splits/test/slice_10_img_188.npy,og_dataset/splits/test/slice_10_mask_188.npy,0.12073516845703125,0.10214614868164062,0.018589019775390625,450.7489318847656,291061.122703986,4232171.100412655,test
10,189,og_dataset/splits/test/slice_10_img_189.npy,og_dataset/splits/test/slice_10_mask_189.npy,0.10964584350585938,0.09470748901367188,0.0149383544921875,465.26739501953125,306243.0194926902,4232171.100412655,test
10,191,og_dataset/splits/test/slice_10_img_191.npy,og_dataset/splits/test/slice_10_mask_191.npy,0.263916015625,0.25634002685546875,0.00757598876953125,471.58160400390625,336606.8130700987,4232171.100412655,test
10,192,og_dataset/splits/train/slice_10_img_192.npy,og_dataset/splits/train/slice_10_mask_192.npy,0.2990837097167969,0.29158782958984375,0.007495880126953125,446.3145751953125,351788.70985880296,4232171.100412655,train
10,200,og_dataset/splits/train/slice_10_img_200.npy,og_dataset/splits/train/slice_10_mask_200.npy,0.0,0.0,0.0,356.2096252441406,245515.4323378733,4247353.188445667,train
10,205,og_dataset/splits/train/slice_10_img_205.npy,og_dataset/splits/train/slice_10_mask_205.npy,0.194122314453125,0.17043685913085938,0.023685455322265625,442.2333984375,321424.9162813944,4247353.188445667,train
10,206,og_dataset/splits/train/slice_10_img_206.npy,og_dataset/splits/train/slice_10_mask_206.npy,0.23875045776367188,0.200164794921875,0.038585662841796875,471.0612487792969,336606.8130700987,4247353.188445667,train
11,050,og_dataset/splits/test/slice_11_img_050.npy,og_dataset/splits/test/slice_11_mask_050.npy,0.18208694458007812,0.14785003662109375,0.034236907958984375,186.30596923828125,598675.7868217054,2983612.5997711346,test
11,051,og_dataset/splits/train/slice_11_img_051.npy,og_dataset/splits/train/slice_11_mask_051.npy,0.33679962158203125,0.2833366394042969,0.053462982177734375,401.4485168457031,613857.7480620155,2983612.5997711346,train
11,054,og_dataset/splits/train/slice_11_img_054.npy,og_dataset/splits/train/slice_11_mask_054.npy,0.11812591552734375,0.11008071899414062,0.008045196533203125,424.61553955078125,659403.6317829457,2983612.5997711346,train
11,055,og_dataset/splits/train/slice_11_img_055.npy,og_dataset/splits/train/slice_11_mask_055.npy,0.14879989624023438,0.13665390014648438,0.01214599609375,394.3859558105469,674585.5930232558,2983612.5997711346,train
11,064,og_dataset/splits/train/slice_11_img_064.npy,og_dataset/splits/train/slice_11_mask_064.npy,0.15341949462890625,0.14165496826171875,0.0117645263671875,418.62744140625,583493.8255813954,2998794.771134316,train
11,065,og_dataset/splits/train/slice_11_img_065.npy,og_dataset/splits/train/slice_11_mask_065.npy,0.2536773681640625,0.1788177490234375,0.074859619140625,449.7825012207031,598675.7868217054,2998794.771134316,train
11,066,og_dataset/splits/train/slice_11_img_066.npy,og_dataset/splits/train/slice_11_mask_066.npy,0.6167945861816406,0.5266876220703125,0.09011459350585938,519.870849609375,613857.7480620155,2998794.771134316,train
11,067,og_dataset/splits/train/slice_11_img_067.npy,og_dataset/splits/train/slice_11_mask_067.npy,0.3249626159667969,0.24646377563476562,0.07849884033203125,468.82904052734375,629039.7093023256,2998794.771134316,train
11,080,og_dataset/splits/test/slice_11_img_080.npy,og_dataset/splits/test/slice_11_mask_080.npy,0.22246170043945312,0.15106964111328125,0.07139205932617188,432.67938232421875,598675.7868217054,3013976.9424974965,test
11,081,og_dataset/splits/test/slice_11_img_081.npy,og_dataset/splits/test/slice_11_mask_081.npy,0.5076637268066406,0.4256935119628906,0.08197402954101562,501.64886474609375,613857.7480620155,3013976.9424974965,test
11,082,og_dataset/splits/train/slice_11_img_082.npy,og_dataset/splits/train/slice_11_mask_082.npy,0.12527084350585938,0.1164093017578125,0.008861541748046875,368.1868896484375,629039.7093023256,3013976.9424974965,train
11,110,og_dataset/splits/train/slice_11_img_110.npy,og_dataset/splits/train/slice_11_mask_110.npy,0.0,0.0,0.0,271.6348571777344,598675.7868217054,3044341.2852238594,train
11,114,og_dataset/splits/train/slice_11_img_114.npy,og_dataset/splits/train/slice_11_mask_114.npy,0.0,0.0,0.0,195.71371459960938,659403.6317829457,3044341.2852238594,train
11,116,og_dataset/splits/train/slice_11_img_116.npy,og_dataset/splits/train/slice_11_mask_116.npy,0.0,0.0,0.0,145.45965576171875,689767.5542635659,3044341.2852238594,train
11,118,og_dataset/splits/train/slice_11_img_118.npy,og_dataset/splits/train/slice_11_mask_118.npy,0.0,0.0,0.0,306.22125244140625,720131.476744186,3044341.2852238594,train
11,126,og_dataset/splits/test/slice_11_img_126.npy,og_dataset/splits/test/slice_11_mask_126.npy,0.0,0.0,0.0,216.88739013671875,613857.7480620155,3059523.4565870403,test
11,133,og_dataset/splits/test/slice_11_img_133.npy,og_dataset/splits/test/slice_11_mask_133.npy,0.0,0.0,0.0,240.13340759277344,720131.476744186,3059523.4565870403,test
11,144,og_dataset/splits/train/slice_11_img_144.npy,og_dataset/splits/train/slice_11_mask_144.npy,0.0,0.0,0.0,177.5034637451172,659403.6317829457,3074705.6279502213,train
11,145,og_dataset/splits/train/slice_11_img_145.npy,og_dataset/splits/train/slice_11_mask_145.npy,0.0,0.0,0.0,193.43841552734375,674585.5930232558,3074705.6279502213,train
11,155,og_dataset/splits/train/slice_11_img_155.npy,og_dataset/splits/train/slice_11_mask_155.npy,0.0,0.0,0.0,179.34014892578125,598675.7868217054,3089887.7993134027,train
11,166,og_dataset/splits/train/slice_11_img_166.npy,og_dataset/splits/train/slice_11_mask_166.npy,0.0,0.0,0.0,142.845947265625,537947.9418604652,3105069.970676584,train
11,179,og_dataset/splits/train/slice_11_img_179.npy,og_dataset/splits/train/slice_11_mask_179.npy,0.0,0.0,0.0,13.309621810913086,735313.4379844961,3105069.970676584,train
11,189,og_dataset/splits/train/slice_11_img_189.npy,og_dataset/splits/train/slice_11_mask_189.npy,0.0,0.0,0.0,99.1456069946289,659403.6317829457,3120252.1420397656,train
11,192,og_dataset/splits/train/slice_11_img_192.npy,og_dataset/splits/train/slice_11_mask_192.npy,0.0,0.0,0.0,81.57318878173828,704949.5155038759,3120252.1420397656,train
12,016,og_dataset/splits/train/slice_12_img_016.npy,og_dataset/splits/train/slice_12_mask_016.npy,0.0,0.0,0.0,10.768087387084961,564707.9380645162,3907908.240819812,train
12,030,og_dataset/splits/train/slice_12_img_030.npy,og_dataset/splits/train/slice_12_mask_030.npy,0.0,0.0,0.0,350.3411865234375,549525.9793548387,3923090.4013663535,train
12,062,og_dataset/splits/train/slice_12_img_062.npy,og_dataset/splits/train/slice_12_mask_062.npy,0.0,0.0,0.0,456.33355712890625,579889.8967741935,3953454.7224594364,train
12,075,og_dataset/splits/test/slice_12_img_075.npy,og_dataset/splits/test/slice_12_mask_075.npy,0.0,0.0,0.0,324.4845275878906,549525.9793548387,3968636.8830059776,test
12,090,og_dataset/splits/train/slice_12_img_090.npy,og_dataset/splits/train/slice_12_mask_090.npy,0.0,0.0,0.0,353.9599914550781,549525.9793548387,3983819.0435525193,train
12,091,og_dataset/splits/train/slice_12_img_091.npy,og_dataset/splits/train/slice_12_mask_091.npy,0.3376579284667969,0.3376579284667969,0.0,488.8077392578125,564707.9380645162,3983819.0435525193,train
12,106,og_dataset/splits/test/slice_12_img_106.npy,og_dataset/splits/test/slice_12_mask_106.npy,0.7135200500488281,0.7029762268066406,0.0105438232421875,509.2333984375,564707.9380645162,3999001.204099061,test
12,107,og_dataset/splits/train/slice_12_img_107.npy,og_dataset/splits/train/slice_12_mask_107.npy,0.5618057250976562,0.530029296875,0.03177642822265625,493.3235168457031,579889.8967741935,3999001.204099061,train
12,108,og_dataset/splits/train/slice_12_img_108.npy,og_dataset/splits/train/slice_12_mask_108.npy,0.21626663208007812,0.16630172729492188,0.04996490478515625,248.56072998046875,595071.855483871,3999001.204099061,train
12,121,og_dataset/splits/train/slice_12_img_121.npy,og_dataset/splits/train/slice_12_mask_121.npy,0.4630928039550781,0.3410491943359375,0.12204360961914062,491.7909851074219,564707.9380645162,4014183.364645602,train
12,122,og_dataset/splits/test/slice_12_img_122.npy,og_dataset/splits/test/slice_12_mask_122.npy,0.4259986877441406,0.3265419006347656,0.099456787109375,496.8451843261719,579889.8967741935,4014183.364645602,test
12,123,og_dataset/splits/dev/slice_12_img_123.npy,og_dataset/splits/dev/slice_12_mask_123.npy,0.4730110168457031,0.4283561706542969,0.04465484619140625,495.5032653808594,595071.855483871,4014183.364645602,dev
12,124,og_dataset/splits/train/slice_12_img_124.npy,og_dataset/splits/train/slice_12_mask_124.npy,0.11135482788085938,0.09276962280273438,0.018585205078125,159.9045867919922,610253.8141935484,4014183.364645602,train
12,125,og_dataset/splits/train/slice_12_img_125.npy,og_dataset/splits/train/slice_12_mask_125.npy,0.24575042724609375,0.22395706176757812,0.021793365478515625,281.99627685546875,625435.7729032257,4014183.364645602,train
12,126,og_dataset/splits/train/slice_12_img_126.npy,og_dataset/splits/train/slice_12_mask_126.npy,0.245513916015625,0.2220001220703125,0.0235137939453125,239.92750549316406,640617.7316129032,4014183.364645602,train
12,136,og_dataset/splits/train/slice_12_img_136.npy,og_dataset/splits/train/slice_12_mask_136.npy,0.125518798828125,0.12145233154296875,0.00406646728515625,433.6562805175781,564707.9380645162,4029365.5251921434,train
12,137,og_dataset/splits/train/slice_12_img_137.npy,og_dataset/splits/train/slice_12_mask_137.npy,0.10612869262695312,0.035373687744140625,0.0707550048828125,406.5391540527344,579889.8967741935,4029365.5251921434,train
12,138,og_dataset/splits/train/slice_12_img_138.npy,og_dataset/splits/train/slice_12_mask_138.npy,0.17599105834960938,0.17066574096679688,0.0053253173828125,452.1701354980469,595071.855483871,4029365.5251921434,train
12,139,og_dataset/splits/train/slice_12_img_139.npy,og_dataset/splits/train/slice_12_mask_139.npy,0.3061943054199219,0.1266326904296875,0.17956161499023438,454.7733459472656,610253.8141935484,4029365.5251921434,train
12,140,og_dataset/splits/train/slice_12_img_140.npy,og_dataset/splits/train/slice_12_mask_140.npy,0.4839057922363281,0.2981109619140625,0.18579483032226562,512.77734375,625435.7729032257,4029365.5251921434,train
12,141,og_dataset/splits/train/slice_12_img_141.npy,og_dataset/splits/train/slice_12_mask_141.npy,0.4731636047363281,0.33153533935546875,0.14162826538085938,489.8325500488281,640617.7316129032,4029365.5251921434,train
12,142,og_dataset/splits/train/slice_12_img_142.npy,og_dataset/splits/train/slice_12_mask_142.npy,0.3179130554199219,0.31487274169921875,0.003040313720703125,218.008544921875,655799.6903225806,4029365.5251921434,train
12,151,og_dataset/splits/dev/slice_12_img_151.npy,og_dataset/splits/dev/slice_12_mask_151.npy,0.20210647583007812,0.1922760009765625,0.009830474853515625,439.9960021972656,564707.9380645162,4044547.6857386846,dev
12,152,og_dataset/splits/train/slice_12_img_152.npy,og_dataset/splits/train/slice_12_mask_152.npy,0.2546653747558594,0.23384857177734375,0.020816802978515625,503.95867919921875,579889.8967741935,4044547.6857386846,train
12,153,og_dataset/splits/train/slice_12_img_153.npy,og_dataset/splits/train/slice_12_mask_153.npy,0.13232803344726562,0.11040115356445312,0.0219268798828125,479.4559020996094,595071.855483871,4044547.6857386846,train
12,154,og_dataset/splits/train/slice_12_img_154.npy,og_dataset/splits/train/slice_12_mask_154.npy,0.4264640808105469,0.3659629821777344,0.0605010986328125,540.295166015625,610253.8141935484,4044547.6857386846,train
12,155,og_dataset/splits/train/slice_12_img_155.npy,og_dataset/splits/train/slice_12_mask_155.npy,0.32273101806640625,0.24339675903320312,0.07933425903320312,485.8533935546875,625435.7729032257,4044547.6857386846,train
12,156,og_dataset/splits/train/slice_12_img_156.npy,og_dataset/splits/train/slice_12_mask_156.npy,0.5623550415039062,0.4804496765136719,0.08190536499023438,554.7244262695312,640617.7316129032,4044547.6857386846,train
12,157,og_dataset/splits/train/slice_12_img_157.npy,og_dataset/splits/train/slice_12_mask_157.npy,0.6431999206542969,0.5748214721679688,0.06837844848632812,552.0526733398438,655799.6903225806,4044547.6857386846,train
12,158,og_dataset/splits/train/slice_12_img_158.npy,og_dataset/splits/train/slice_12_mask_158.npy,0.12703704833984375,0.12703704833984375,0.0,78.36693572998047,670981.6490322581,4044547.6857386846,train
12,168,og_dataset/splits/dev/slice_12_img_168.npy,og_dataset/splits/dev/slice_12_mask_168.npy,0.17134475708007812,0.14926910400390625,0.022075653076171875,490.4145202636719,595071.855483871,4059729.8462852263,dev
12,169,og_dataset/splits/train/slice_12_img_169.npy,og_dataset/splits/train/slice_12_mask_169.npy,0.3166618347167969,0.2703971862792969,0.0462646484375,518.3161010742188,610253.8141935484,4059729.8462852263,train
12,171,og_dataset/splits/train/slice_12_img_171.npy,og_dataset/splits/train/slice_12_mask_171.npy,0.4566993713378906,0.4050559997558594,0.05164337158203125,528.132080078125,640617.7316129032,4059729.8462852263,train
12,172,og_dataset/splits/train/slice_12_img_172.npy,og_dataset/splits/train/slice_12_mask_172.npy,0.4273414611816406,0.3159332275390625,0.11140823364257812,483.0475769042969,655799.6903225806,4059729.8462852263,train
12,173,og_dataset/splits/train/slice_12_img_173.npy,og_dataset/splits/train/slice_12_mask_173.npy,0.4218177795410156,0.4172706604003906,0.004547119140625,318.89093017578125,670981.6490322581,4059729.8462852263,train
12,180,og_dataset/splits/dev/slice_12_img_180.npy,og_dataset/splits/dev/slice_12_mask_180.npy,0.0,0.0,0.0,198.031982421875,549525.9793548387,4074912.0068317675,dev
12,181,og_dataset/splits/train/slice_12_img_181.npy,og_dataset/splits/train/slice_12_mask_181.npy,0.0,0.0,0.0,208.60577392578125,564707.9380645162,4074912.0068317675,train
12,186,og_dataset/splits/train/slice_12_img_186.npy,og_dataset/splits/train/slice_12_mask_186.npy,0.16389083862304688,0.15500640869140625,0.008884429931640625,450.92242431640625,640617.7316129032,4074912.0068317675,train
12,188,og_dataset/splits/train/slice_12_img_188.npy,og_dataset/splits/train/slice_12_mask_188.npy,0.3805580139160156,0.31682586669921875,0.06373214721679688,482.7746276855469,670981.6490322581,4074912.0068317675,train
12,191,og_dataset/splits/test/slice_12_img_191.npy,og_dataset/splits/test/slice_12_mask_191.npy,0.35711669921875,0.3368339538574219,0.020282745361328125,308.21893310546875,716527.5251612903,4074912.0068317675,test
12,192,og_dataset/splits/train/slice_12_img_192.npy,og_dataset/splits/train/slice_12_mask_192.npy,0.4478912353515625,0.4398918151855469,0.007999420166015625,513.8768920898438,731709.4838709678,4074912.0068317675,train
13,015,og_dataset/splits/test/slice_13_img_015.npy,og_dataset/splits/test/slice_13_mask_015.npy,0.0,0.0,0.0,400.7867431640625,233595.96601756394,2951778.198482933,test
13,030,og_dataset/splits/train/slice_13_img_030.npy,og_dataset/splits/train/slice_13_mask_030.npy,0.0,0.0,0.0,344.7809753417969,233595.96601756394,2966960.330804888,train
13,033,og_dataset/splits/train/slice_13_img_033.npy,og_dataset/splits/train/slice_13_mask_033.npy,0.16158676147460938,0.14732742309570312,0.01425933837890625,274.6179504394531,279141.76212294766,2966960.330804888,train
13,046,og_dataset/splits/test/slice_13_img_046.npy,og_dataset/splits/test/slice_13_mask_046.npy,0.0,0.0,0.0,327.04266357421875,248777.89805269186,2982142.463126844,test
13,074,og_dataset/splits/dev/slice_13_img_074.npy,og_dataset/splits/dev/slice_13_mask_074.npy,0.13782119750976562,0.13167572021484375,0.006145477294921875,376.6564025878906,446143.0145093547,2997324.595448799,dev
13,080,og_dataset/splits/train/slice_13_img_080.npy,og_dataset/splits/train/slice_13_mask_080.npy,0.0,0.0,0.0,267.5523681640625,309505.6261932035,3012506.727770754,train
13,082,og_dataset/splits/train/slice_13_img_082.npy,og_dataset/splits/train/slice_13_mask_082.npy,0.0,0.0,0.0,274.9045104980469,339869.49026345933,3012506.727770754,train
13,084,og_dataset/splits/dev/slice_13_img_084.npy,og_dataset/splits/dev/slice_13_mask_084.npy,0.0,0.0,0.0,276.8513488769531,370233.35433371516,3012506.727770754,dev
13,099,og_dataset/splits/dev/slice_13_img_099.npy,og_dataset/splits/dev/slice_13_mask_099.npy,0.0,0.0,0.0,224.35337829589844,370233.35433371516,3027688.86009271,dev
13,103,og_dataset/splits/train/slice_13_img_103.npy,og_dataset/splits/train/slice_13_mask_103.npy,0.0,0.0,0.0,282.64239501953125,430961.08247422683,3027688.86009271,train
13,105,og_dataset/splits/train/slice_13_img_105.npy,og_dataset/splits/train/slice_13_mask_105.npy,0.0,0.0,0.0,238.51438903808594,233595.96601756394,3042870.992414665,train
